,id,date,store_nbr,family,sales,onpromotion
2587,2587,2013-01-02,31,GROCERY II,5.0,0
2588,2588,2013-01-02,31,HARDWARE,1.0,0
2589,2589,2013-01-02,31,HOME AND KITCHEN I,0.0,0
2590,2590,2013-01-02,31,HOME AND KITCHEN II,0.0,0
2591,2591,2013-01-02,31,HOME APPLIANCES,1.0,0
2592,2592,2013-01-02,31,HOME CARE,0.0,0
2593,2593,2013-01-02,31,LADIESWEAR,0.0,0
2594,2594,2013-01-02,31,LAWN AND GARDEN,2.0,0
2595,2595,2013-01-02,31,LINGERIE,2.0,0
2596,2596,2013-01-02,31,"LIQUOR,WINE,BEER",9.0,0
2597,2597,2013-01-02,31,MAGAZINES,0.0,0
2598,2598,2013-01-02,31,MEATS,91.72,0
2599,2599,2013-01-02,31,PERSONAL CARE,321.0,0
2600,2600,2013-01-02,31,PET SUPPLIES,0.0,0
2601,2601,2013-01-02,31,PLAYERS AND ELECTRONICS,0.0,0
2602,2602,2013-01-02,31,POULTRY,91.735,0
2603,2603,2013-01-02,31,PREPARED FOODS,14.0,0
2604,2604,2013-01-02,31,PRODUCE,0.0,0
2605,2605,2013-01-02,31,SCHOOL AND OFFICE SUPPLIES,0.0,0
2606,2606,2013-01-02,31,SEAFOOD,10.0,0
2607,2607,2013-01-02,32,AUTOMOTIVE,2.0,0
2608,2608,2013-01-02,32,BABY CARE,0.0,0
2609,2609,2013-01-02,32,BEAUTY,2.0,0
2610,2610,2013-01-02,32,BEVERAGES,213.0,0
2611,2611,2013-01-02,32,BOOKS,0.0,0
2612,2612,2013-01-02,32,BREAD/BAKERY,48.0,0
2613,2613,2013-01-02,32,CELEBRATION,0.0,0
2614,2614,2013-01-02,32,CLEANING,463.0,0
2615,2615,2013-01-02,32,DAIRY,45.0,0
2616,2616,2013-01-02,32,DELI,64.0,0
2617,2617,2013-01-02,32,EGGS,25.0,0
2618,2618,2013-01-02,32,FROZEN FOODS,13.575,0
2619,2619,2013-01-02,32,GROCERY I,1223.0,0
2620,2620,2013-01-02,32,GROCERY II,7.0,0
2621,2621,2013-01-02,32,HARDWARE,2.0,0
2622,2622,2013-01-02,32,HOME AND KITCHEN I,0.0,0
2623,2623,2013-01-02,32,HOME AND KITCHEN II,0.0,0
2624,2624,2013-01-02,32,HOME APPLIANCES,1.0,0
2625,2625,2013-01-02,32,HOME CARE,0.0,0
2626,2626,2013-01-02,32,LADIESWEAR,0.0,0
2627,2627,2013-01-02,32,LAWN AND GARDEN,0.0,0
2628,2628,2013-01-02,32,LINGERIE,6.0,0
2629,2629,2013-01-02,32,"LIQUOR,WINE,BEER",31.0,0
2630,2630,2013-01-02,32,MAGAZINES,0.0,0
2631,2631,2013-01-02,32,MEATS,73.95,0
2632,2632,2013-01-02,32,PERSONAL CARE,155.0,0
2633,2633,2013-01-02,32,PET SUPPLIES,0.0,0
2634,2634,2013-01-02,32,PLAYERS AND ELECTRONICS,0.0,0
2635,2635,2013-01-02,32,POULTRY,45.983,0
2636,2636,2013-01-02,32,PREPARED FOODS,15.0,0
2637,2637,2013-01-02,32,PRODUCE,0.0,0
2638,2638,2013-01-02,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2639,2639,2013-01-02,32,SEAFOOD,6.0,0
2640,2640,2013-01-02,33,AUTOMOTIVE,2.0,0
2641,2641,2013-01-02,33,BABY CARE,0.0,0
2642,2642,2013-01-02,33,BEAUTY,1.0,0
2643,2643,2013-01-02,33,BEVERAGES,758.0,0
2644,2644,2013-01-02,33,BOOKS,0.0,0
2645,2645,2013-01-02,33,BREAD/BAKERY,280.0,0
2646,2646,2013-01-02,33,CELEBRATION,0.0,0
2647,2647,2013-01-02,33,CLEANING,1079.0,0
2648,2648,2013-01-02,33,DAIRY,146.0,0
2649,2649,2013-01-02,33,DELI,231.0,0
2650,2650,2013-01-02,33,EGGS,139.0,0
2651,2651,2013-01-02,33,FROZEN FOODS,33.0,0
2652,2652,2013-01-02,33,GROCERY I,2654.0,0
2653,2653,2013-01-02,33,GROCERY II,9.0,0
2654,2654,2013-01-02,33,HARDWARE,0.0,0
2655,2655,2013-01-02,33,HOME AND KITCHEN I,0.0,0
2656,2656,2013-01-02,33,HOME AND KITCHEN II,0.0,0
2657,2657,2013-01-02,33,HOME APPLIANCES,0.0,0
2658,2658,2013-01-02,33,HOME CARE,0.0,0
2659,2659,2013-01-02,33,LADIESWEAR,0.0,0
2660,2660,2013-01-02,33,LAWN AND GARDEN,0.0,0
2661,2661,2013-01-02,33,LINGERIE,8.0,0
2662,2662,2013-01-02,33,"LIQUOR,WINE,BEER",2.0,0
2663,2663,2013-01-02,33,MAGAZINES,0.0,0
2664,2664,2013-01-02,33,MEATS,58.864998,0
2665,2665,2013-01-02,33,PERSONAL CARE,239.0,0
2666,2666,2013-01-02,33,PET SUPPLIES,0.0,0
2667,2667,2013-01-02,33,PLAYERS AND ELECTRONICS,0.0,0
2668,2668,2013-01-02,33,POULTRY,2.906,0
2669,2669,2013-01-02,33,PREPARED FOODS,64.0,0
2670,2670,2013-01-02,33,PRODUCE,0.0,0
2671,2671,2013-01-02,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
2672,2672,2013-01-02,33,SEAFOOD,14.0,0
2673,2673,2013-01-02,34,AUTOMOTIVE,4.0,0
2674,2674,2013-01-02,34,BABY CARE,0.0,0
2675,2675,2013-01-02,34,BEAUTY,1.0,0
2676,2676,2013-01-02,34,BEVERAGES,1340.0,0
2677,2677,2013-01-02,34,BOOKS,0.0,0
2678,2678,2013-01-02,34,BREAD/BAKERY,665.0,0
2679,2679,2013-01-02,34,CELEBRATION,0.0,0
2680,2680,2013-01-02,34,CLEANING,973.0,0
2681,2681,2013-01-02,34,DAIRY,165.0,0
2682,2682,2013-01-02,34,DELI,306.065,0
2683,2683,2013-01-02,34,EGGS,65.0,0
2684,2684,2013-01-02,34,FROZEN FOODS,24.826,0
2685,2685,2013-01-02,34,GROCERY I,3624.0,0
2686,2686,2013-01-02,34,GROCERY II,19.0,0
2687,2687,2013-01-02,34,HARDWARE,8.0,0
2688,2688,2013-01-02,34,HOME AND KITCHEN I,0.0,0
2689,2689,2013-01-02,34,HOME AND KITCHEN II,0.0,0
2690,2690,2013-01-02,34,HOME APPLIANCES,3.0,0
2691,2691,2013-01-02,34,HOME CARE,0.0,0
2692,2692,2013-01-02,34,LADIESWEAR,0.0,0
2693,2693,2013-01-02,34,LAWN AND GARDEN,0.0,0
2694,2694,2013-01-02,34,LINGERIE,16.0,0
2695,2695,2013-01-02,34,"LIQUOR,WINE,BEER",47.0,0
2696,2696,2013-01-02,34,MAGAZINES,0.0,0
2697,2697,2013-01-02,34,MEATS,113.802,0
2698,2698,2013-01-02,34,PERSONAL CARE,324.0,0
2699,2699,2013-01-02,34,PET SUPPLIES,0.0,0
2700,2700,2013-01-02,34,PLAYERS AND ELECTRONICS,0.0,0
2701,2701,2013-01-02,34,POULTRY,0.0,0
2702,2702,2013-01-02,34,PREPARED FOODS,51.0,0
2703,2703,2013-01-02,34,PRODUCE,0.0,0
2704,2704,2013-01-02,34,SCHOOL AND OFFICE SUPPLIES,0.0,0
2705,2705,2013-01-02,34,SEAFOOD,0.0,0
2706,2706,2013-01-02,35,AUTOMOTIVE,5.0,0
2707,2707,2013-01-02,35,BABY CARE,0.0,0
2708,2708,2013-01-02,35,BEAUTY,0.0,0
2709,2709,2013-01-02,35,BEVERAGES,682.0,0
2710,2710,2013-01-02,35,BOOKS,0.0,0
2711,2711,2013-01-02,35,BREAD/BAKERY,72.0,0
2712,2712,2013-01-02,35,CELEBRATION,0.0,0
2713,2713,2013-01-02,35,CLEANING,503.0,0
2714,2714,2013-01-02,35,DAIRY,53.0,0
2715,2715,2013-01-02,35,DELI,59.0,0
2716,2716,2013-01-02,35,EGGS,32.0,0
2717,2717,2013-01-02,35,FROZEN FOODS,5.0,0
2718,2718,2013-01-02,35,GROCERY I,1388.0,0
2719,2719,2013-01-02,35,GROCERY II,12.0,0
2720,2720,2013-01-02,35,HARDWARE,0.0,0
2721,2721,2013-01-02,35,HOME AND KITCHEN I,0.0,0
2722,2722,2013-01-02,35,HOME AND KITCHEN II,0.0,0
2723,2723,2013-01-02,35,HOME APPLIANCES,0.0,0
2724,2724,2013-01-02,35,HOME CARE,0.0,0
2725,2725,2013-01-02,35,LADIESWEAR,0.0,0
2726,2726,2013-01-02,35,LAWN AND GARDEN,0.0,0
2727,2727,2013-01-02,35,LINGERIE,3.0,0
2728,2728,2013-01-02,35,"LIQUOR,WINE,BEER",22.0,0
2729,2729,2013-01-02,35,MAGAZINES,0.0,0
2730,2730,2013-01-02,35,MEATS,27.923,0
2731,2731,2013-01-02,35,PERSONAL CARE,107.0,0
2732,2732,2013-01-02,35,PET SUPPLIES,0.0,0
2733,2733,2013-01-02,35,PLAYERS AND ELECTRONICS,0.0,0
2734,2734,2013-01-02,35,POULTRY,5.301,0
2735,2735,2013-01-02,35,PREPARED FOODS,2.0,0
2736,2736,2013-01-02,35,PRODUCE,0.0,0
2737,2737,2013-01-02,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
2738,2738,2013-01-02,35,SEAFOOD,0.0,0
2739,2739,2013-01-02,36,AUTOMOTIVE,0.0,0
2740,2740,2013-01-02,36,BABY CARE,0.0,0
2741,2741,2013-01-02,36,BEAUTY,0.0,0
2742,2742,2013-01-02,36,BEVERAGES,0.0,0
2743,2743,2013-01-02,36,BOOKS,0.0,0
2744,2744,2013-01-02,36,BREAD/BAKERY,0.0,0
2745,2745,2013-01-02,36,CELEBRATION,0.0,0
2746,2746,2013-01-02,36,CLEANING,0.0,0
2747,2747,2013-01-02,36,DAIRY,0.0,0
2748,2748,2013-01-02,36,DELI,0.0,0
2749,2749,2013-01-02,36,EGGS,0.0,0
2750,2750,2013-01-02,36,FROZEN FOODS,0.0,0
2751,2751,2013-01-02,36,GROCERY I,0.0,0
2752,2752,2013-01-02,36,GROCERY II,0.0,0
2753,2753,2013-01-02,36,HARDWARE,0.0,0
2754,2754,2013-01-02,36,HOME AND KITCHEN I,0.0,0
2755,2755,2013-01-02,36,HOME AND KITCHEN II,0.0,0
2756,2756,2013-01-02,36,HOME APPLIANCES,0.0,0
2757,2757,2013-01-02,36,HOME CARE,0.0,0
2758,2758,2013-01-02,36,LADIESWEAR,0.0,0
2759,2759,2013-01-02,36,LAWN AND GARDEN,0.0,0
2760,2760,2013-01-02,36,LINGERIE,0.0,0
2761,2761,2013-01-02,36,"LIQUOR,WINE,BEER",0.0,0
2762,2762,2013-01-02,36,MAGAZINES,0.0,0
2763,2763,2013-01-02,36,MEATS,0.0,0
2764,2764,2013-01-02,36,PERSONAL CARE,0.0,0
2765,2765,2013-01-02,36,PET SUPPLIES,0.0,0
2766,2766,2013-01-02,36,PLAYERS AND ELECTRONICS,0.0,0
2767,2767,2013-01-02,36,POULTRY,0.0,0
2768,2768,2013-01-02,36,PREPARED FOODS,0.0,0
2769,2769,2013-01-02,36,PRODUCE,0.0,0
2770,2770,2013-01-02,36,SCHOOL AND OFFICE SUPPLIES,0.0,0
2771,2771,2013-01-02,36,SEAFOOD,0.0,0
2772,2772,2013-01-02,37,AUTOMOTIVE,8.0,0
2773,2773,2013-01-02,37,BABY CARE,0.0,0
2774,2774,2013-01-02,37,BEAUTY,3.0,0
2775,2775,2013-01-02,37,BEVERAGES,1119.0,0
2776,2776,2013-01-02,37,BOOKS,0.0,0
2777,2777,2013-01-02,37,BREAD/BAKERY,554.995,0
2778,2778,2013-01-02,37,CELEBRATION,0.0,0
2779,2779,2013-01-02,37,CLEANING,1827.0,0
2780,2780,2013-01-02,37,DAIRY,742.0,0
2781,2781,2013-01-02,37,DELI,162.834,0
2782,2782,2013-01-02,37,EGGS,299.0,0
2783,2783,2013-01-02,37,FROZEN FOODS,231.434,0
2784,2784,2013-01-02,37,GROCERY I,4698.0,0
2785,2785,2013-01-02,37,GROCERY II,64.0,0
2786,2786,2013-01-02,37,HARDWARE,0.0,0
2787,2787,2013-01-02,37,HOME AND KITCHEN I,0.0,0
2788,2788,2013-01-02,37,HOME AND KITCHEN II,0.0,0
2789,2789,2013-01-02,37,HOME APPLIANCES,0.0,0
2790,2790,2013-01-02,37,HOME CARE,0.0,0
2791,2791,2013-01-02,37,LADIESWEAR,0.0,0
2792,2792,2013-01-02,37,LAWN AND GARDEN,1.0,0
2793,2793,2013-01-02,37,LINGERIE,25.0,0
2794,2794,2013-01-02,37,"LIQUOR,WINE,BEER",84.0,0
2795,2795,2013-01-02,37,MAGAZINES,0.0,0
2796,2796,2013-01-02,37,MEATS,381.245,0
2797,2797,2013-01-02,37,PERSONAL CARE,480.0,0
2798,2798,2013-01-02,37,PET SUPPLIES,0.0,0
2799,2799,2013-01-02,37,PLAYERS AND ELECTRONICS,0.0,0
2800,2800,2013-01-02,37,POULTRY,248.552,0
2801,2801,2013-01-02,37,PREPARED FOODS,169.0,0
2802,2802,2013-01-02,37,PRODUCE,0.0,0
2803,2803,2013-01-02,37,SCHOOL AND OFFICE SUPPLIES,0.0,0
2804,2804,2013-01-02,37,SEAFOOD,13.778999,0
2805,2805,2013-01-02,38,AUTOMOTIVE,8.0,0
2806,2806,2013-01-02,38,BABY CARE,0.0,0
2807,2807,2013-01-02,38,BEAUTY,7.0,0
2808,2808,2013-01-02,38,BEVERAGES,719.0,0
2809,2809,2013-01-02,38,BOOKS,0.0,0
2810,2810,2013-01-02,38,BREAD/BAKERY,624.891,0
2811,2811,2013-01-02,38,CELEBRATION,0.0,0
2812,2812,2013-01-02,38,CLEANING,1461.0,0
2813,2813,2013-01-02,38,DAIRY,571.0,0
2814,2814,2013-01-02,38,DELI,244.265,0
2815,2815,2013-01-02,38,EGGS,200.0,0
2816,2816,2013-01-02,38,FROZEN FOODS,180.752,0
2817,2817,2013-01-02,38,GROCERY I,4005.0,0
2818,2818,2013-01-02,38,GROCERY II,34.0,0
2819,2819,2013-01-02,38,HARDWARE,4.0,0
2820,2820,2013-01-02,38,HOME AND KITCHEN I,0.0,0
2821,2821,2013-01-02,38,HOME AND KITCHEN II,0.0,0
2822,2822,2013-01-02,38,HOME APPLIANCES,0.0,0
2823,2823,2013-01-02,38,HOME CARE,0.0,0
2824,2824,2013-01-02,38,LADIESWEAR,0.0,0
2825,2825,2013-01-02,38,LAWN AND GARDEN,1.0,0
2826,2826,2013-01-02,38,LINGERIE,15.0,0
2827,2827,2013-01-02,38,"LIQUOR,WINE,BEER",47.0,0
2828,2828,2013-01-02,38,MAGAZINES,0.0,0
2829,2829,2013-01-02,38,MEATS,291.152,0
2830,2830,2013-01-02,38,PERSONAL CARE,450.0,0
2831,2831,2013-01-02,38,PET SUPPLIES,0.0,0
2832,2832,2013-01-02,38,PLAYERS AND ELECTRONICS,0.0,0
2833,2833,2013-01-02,38,POULTRY,137.539,0
2834,2834,2013-01-02,38,PREPARED FOODS,157.953,0
2835,2835,2013-01-02,38,PRODUCE,0.0,0
2836,2836,2013-01-02,38,SCHOOL AND OFFICE SUPPLIES,0.0,0
2837,2837,2013-01-02,38,SEAFOOD,39.955,0
2838,2838,2013-01-02,39,AUTOMOTIVE,5.0,0
2839,2839,2013-01-02,39,BABY CARE,0.0,0
2840,2840,2013-01-02,39,BEAUTY,1.0,0
2841,2841,2013-01-02,39,BEVERAGES,928.0,0
2842,2842,2013-01-02,39,BOOKS,0.0,0
2843,2843,2013-01-02,39,BREAD/BAKERY,1035.0,0
2844,2844,2013-01-02,39,CELEBRATION,0.0,0
2845,2845,2013-01-02,39,CLEANING,2638.0,0
2846,2846,2013-01-02,39,DAIRY,219.0,0
2847,2847,2013-01-02,39,DELI,135.924,0
2848,2848,2013-01-02,39,EGGS,183.0,0
2849,2849,2013-01-02,39,FROZEN FOODS,34.211,0
2850,2850,2013-01-02,39,GROCERY I,3927.0,0
2851,2851,2013-01-02,39,GROCERY II,36.0,0
2852,2852,2013-01-02,39,HARDWARE,2.0,0
2853,2853,2013-01-02,39,HOME AND KITCHEN I,0.0,0
2854,2854,2013-01-02,39,HOME AND KITCHEN II,0.0,0
2855,2855,2013-01-02,39,HOME APPLIANCES,1.0,0
2856,2856,2013-01-02,39,HOME CARE,0.0,0
2857,2857,2013-01-02,39,LADIESWEAR,0.0,0
2858,2858,2013-01-02,39,LAWN AND GARDEN,1.0,0
2859,2859,2013-01-02,39,LINGERIE,6.0,0
2860,2860,2013-01-02,39,"LIQUOR,WINE,BEER",33.0,0
2861,2861,2013-01-02,39,MAGAZINES,0.0,0
2862,2862,2013-01-02,39,MEATS,141.338,0
2863,2863,2013-01-02,39,PERSONAL CARE,404.0,0
2864,2864,2013-01-02,39,PET SUPPLIES,0.0,0
2865,2865,2013-01-02,39,PLAYERS AND ELECTRONICS,0.0,0
2866,2866,2013-01-02,39,POULTRY,148.59601,0
2867,2867,2013-01-02,39,PREPARED FOODS,61.0,0
2868,2868,2013-01-02,39,PRODUCE,0.0,0
2869,2869,2013-01-02,39,SCHOOL AND OFFICE SUPPLIES,0.0,0
2870,2870,2013-01-02,39,SEAFOOD,16.302,0
2871,2871,2013-01-02,4,AUTOMOTIVE,12.0,0
2872,2872,2013-01-02,4,BABY CARE,0.0,0
2873,2873,2013-01-02,4,BEAUTY,7.0,0
2874,2874,2013-01-02,4,BEVERAGES,1545.0,0
2875,2875,2013-01-02,4,BOOKS,0.0,0
2876,2876,2013-01-02,4,BREAD/BAKERY,422.537,0
2877,2877,2013-01-02,4,CELEBRATION,0.0,0
2878,2878,2013-01-02,4,CLEANING,1358.0,0
2879,2879,2013-01-02,4,DAIRY,589.0,0
2880,2880,2013-01-02,4,DELI,268.344,0
2881,2881,2013-01-02,4,EGGS,273.0,0
2882,2882,2013-01-02,4,FROZEN FOODS,146.132,0
2883,2883,2013-01-02,4,GROCERY I,4087.0,0
2884,2884,2013-01-02,4,GROCERY II,43.0,0
2885,2885,2013-01-02,4,HARDWARE,0.0,0
2886,2886,2013-01-02,4,HOME AND KITCHEN I,0.0,0
2887,2887,2013-01-02,4,HOME AND KITCHEN II,0.0,0
2888,2888,2013-01-02,4,HOME APPLIANCES,0.0,0
2889,2889,2013-01-02,4,HOME CARE,0.0,0
2890,2890,2013-01-02,4,LADIESWEAR,0.0,0
2891,2891,2013-01-02,4,LAWN AND GARDEN,9.0,0
2892,2892,2013-01-02,4,LINGERIE,11.0,0
2893,2893,2013-01-02,4,"LIQUOR,WINE,BEER",27.0,0
2894,2894,2013-01-02,4,MAGAZINES,0.0,0
2895,2895,2013-01-02,4,MEATS,494.204,0
2896,2896,2013-01-02,4,PERSONAL CARE,387.0,0
2897,2897,2013-01-02,4,PET SUPPLIES,0.0,0
2898,2898,2013-01-02,4,PLAYERS AND ELECTRONICS,0.0,0
2899,2899,2013-01-02,4,POULTRY,385.80698,0
2900,2900,2013-01-02,4,PREPARED FOODS,109.062,0
2901,2901,2013-01-02,4,PRODUCE,0.0,0
2902,2902,2013-01-02,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
2903,2903,2013-01-02,4,SEAFOOD,25.998,0
2904,2904,2013-01-02,40,AUTOMOTIVE,2.0,0
2905,2905,2013-01-02,40,BABY CARE,0.0,0
2906,2906,2013-01-02,40,BEAUTY,1.0,0
2907,2907,2013-01-02,40,BEVERAGES,483.0,0
2908,2908,2013-01-02,40,BOOKS,0.0,0
2909,2909,2013-01-02,40,BREAD/BAKERY,299.0,0
2910,2910,2013-01-02,40,CELEBRATION,0.0,0
2911,2911,2013-01-02,40,CLEANING,889.0,0
2912,2912,2013-01-02,40,DAIRY,139.0,0
2913,2913,2013-01-02,40,DELI,156.0,0
2914,2914,2013-01-02,40,EGGS,127.0,0
2915,2915,2013-01-02,40,FROZEN FOODS,12.0,0
2916,2916,2013-01-02,40,GROCERY I,2473.0,0
2917,2917,2013-01-02,40,GROCERY II,25.0,0
2918,2918,2013-01-02,40,HARDWARE,0.0,0
2919,2919,2013-01-02,40,HOME AND KITCHEN I,0.0,0
2920,2920,2013-01-02,40,HOME AND KITCHEN II,0.0,0
2921,2921,2013-01-02,40,HOME APPLIANCES,0.0,0
2922,2922,2013-01-02,40,HOME CARE,0.0,0
2923,2923,2013-01-02,40,LADIESWEAR,0.0,0
2924,2924,2013-01-02,40,LAWN AND GARDEN,0.0,0
2925,2925,2013-01-02,40,LINGERIE,0.0,0
2926,2926,2013-01-02,40,"LIQUOR,WINE,BEER",7.0,0
2927,2927,2013-01-02,40,MAGAZINES,0.0,0
2928,2928,2013-01-02,40,MEATS,72.568,0
2929,2929,2013-01-02,40,PERSONAL CARE,229.0,0
2930,2930,2013-01-02,40,PET SUPPLIES,0.0,0
2931,2931,2013-01-02,40,PLAYERS AND ELECTRONICS,0.0,0
2932,2932,2013-01-02,40,POULTRY,11.446,0
2933,2933,2013-01-02,40,PREPARED FOODS,38.0,0
2934,2934,2013-01-02,40,PRODUCE,0.0,0
2935,2935,2013-01-02,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
2936,2936,2013-01-02,40,SEAFOOD,1.0,0
2937,2937,2013-01-02,41,AUTOMOTIVE,4.0,0
2938,2938,2013-01-02,41,BABY CARE,0.0,0
2939,2939,2013-01-02,41,BEAUTY,4.0,0
2940,2940,2013-01-02,41,BEVERAGES,628.0,0
2941,2941,2013-01-02,41,BOOKS,0.0,0
2942,2942,2013-01-02,41,BREAD/BAKERY,312.165,0
2943,2943,2013-01-02,41,CELEBRATION,0.0,0
2944,2944,2013-01-02,41,CLEANING,786.0,0
2945,2945,2013-01-02,41,DAIRY,276.0,0
2946,2946,2013-01-02,41,DELI,206.435,0
2947,2947,2013-01-02,41,EGGS,127.0,0
2948,2948,2013-01-02,41,FROZEN FOODS,94.539,0
2949,2949,2013-01-02,41,GROCERY I,2211.0,0
2950,2950,2013-01-02,41,GROCERY II,14.0,0
2951,2951,2013-01-02,41,HARDWARE,2.0,0
2952,2952,2013-01-02,41,HOME AND KITCHEN I,0.0,0
2953,2953,2013-01-02,41,HOME AND KITCHEN II,0.0,0
2954,2954,2013-01-02,41,HOME APPLIANCES,0.0,0
2955,2955,2013-01-02,41,HOME CARE,0.0,0
2956,2956,2013-01-02,41,LADIESWEAR,0.0,0
2957,2957,2013-01-02,41,LAWN AND GARDEN,1.0,0
2958,2958,2013-01-02,41,LINGERIE,6.0,0
2959,2959,2013-01-02,41,"LIQUOR,WINE,BEER",13.0,0
2960,2960,2013-01-02,41,MAGAZINES,0.0,0
2961,2961,2013-01-02,41,MEATS,158.544,0
2962,2962,2013-01-02,41,PERSONAL CARE,181.0,0
2963,2963,2013-01-02,41,PET SUPPLIES,0.0,0
2964,2964,2013-01-02,41,PLAYERS AND ELECTRONICS,0.0,0
2965,2965,2013-01-02,41,POULTRY,105.501,0
2966,2966,2013-01-02,41,PREPARED FOODS,67.649,0
2967,2967,2013-01-02,41,PRODUCE,0.0,0
2968,2968,2013-01-02,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
2969,2969,2013-01-02,41,SEAFOOD,8.0,0
2970,2970,2013-01-02,42,AUTOMOTIVE,0.0,0
2971,2971,2013-01-02,42,BABY CARE,0.0,0
2972,2972,2013-01-02,42,BEAUTY,0.0,0
2973,2973,2013-01-02,42,BEVERAGES,0.0,0
2974,2974,2013-01-02,42,BOOKS,0.0,0
2975,2975,2013-01-02,42,BREAD/BAKERY,0.0,0
2976,2976,2013-01-02,42,CELEBRATION,0.0,0
2977,2977,2013-01-02,42,CLEANING,0.0,0
2978,2978,2013-01-02,42,DAIRY,0.0,0
2979,2979,2013-01-02,42,DELI,0.0,0
2980,2980,2013-01-02,42,EGGS,0.0,0
2981,2981,2013-01-02,42,FROZEN FOODS,0.0,0
2982,2982,2013-01-02,42,GROCERY I,0.0,0
2983,2983,2013-01-02,42,GROCERY II,0.0,0
2984,2984,2013-01-02,42,HARDWARE,0.0,0
2985,2985,2013-01-02,42,HOME AND KITCHEN I,0.0,0
2986,2986,2013-01-02,42,HOME AND KITCHEN II,0.0,0
2987,2987,2013-01-02,42,HOME APPLIANCES,0.0,0
2988,2988,2013-01-02,42,HOME CARE,0.0,0
2989,2989,2013-01-02,42,LADIESWEAR,0.0,0
2990,2990,2013-01-02,42,LAWN AND GARDEN,0.0,0
2991,2991,2013-01-02,42,LINGERIE,0.0,0
2992,2992,2013-01-02,42,"LIQUOR,WINE,BEER",0.0,0
2993,2993,2013-01-02,42,MAGAZINES,0.0,0
2994,2994,2013-01-02,42,MEATS,0.0,0
2995,2995,2013-01-02,42,PERSONAL CARE,0.0,0
2996,2996,2013-01-02,42,PET SUPPLIES,0.0,0
2997,2997,2013-01-02,42,PLAYERS AND ELECTRONICS,0.0,0
2998,2998,2013-01-02,42,POULTRY,0.0,0
2999,2999,2013-01-02,42,PREPARED FOODS,0.0,0
3000,3000,2013-01-02,42,PRODUCE,0.0,0
3001,3001,2013-01-02,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
3002,3002,2013-01-02,42,SEAFOOD,0.0,0
3003,3003,2013-01-02,43,AUTOMOTIVE,2.0,0
3004,3004,2013-01-02,43,BABY CARE,0.0,0
3005,3005,2013-01-02,43,BEAUTY,2.0,0
3006,3006,2013-01-02,43,BEVERAGES,1137.0,0
3007,3007,2013-01-02,43,BOOKS,0.0,0
3008,3008,2013-01-02,43,BREAD/BAKERY,291.0,0
3009,3009,2013-01-02,43,CELEBRATION,0.0,0
3010,3010,2013-01-02,43,CLEANING,990.0,0
3011,3011,2013-01-02,43,DAIRY,65.0,0
3012,3012,2013-01-02,43,DELI,150.0,0
3013,3013,2013-01-02,43,EGGS,88.0,0
3014,3014,2013-01-02,43,FROZEN FOODS,13.0,0
3015,3015,2013-01-02,43,GROCERY I,2753.0,0
3016,3016,2013-01-02,43,GROCERY II,9.0,0
3017,3017,2013-01-02,43,HARDWARE,0.0,0
3018,3018,2013-01-02,43,HOME AND KITCHEN I,0.0,0
3019,3019,2013-01-02,43,HOME AND KITCHEN II,0.0,0
3020,3020,2013-01-02,43,HOME APPLIANCES,0.0,0
3021,3021,2013-01-02,43,HOME CARE,0.0,0
3022,3022,2013-01-02,43,LADIESWEAR,0.0,0
3023,3023,2013-01-02,43,LAWN AND GARDEN,0.0,0
3024,3024,2013-01-02,43,LINGERIE,7.0,0
3025,3025,2013-01-02,43,"LIQUOR,WINE,BEER",151.0,0
3026,3026,2013-01-02,43,MAGAZINES,0.0,0
3027,3027,2013-01-02,43,MEATS,57.174,0
3028,3028,2013-01-02,43,PERSONAL CARE,238.0,0
3029,3029,2013-01-02,43,PET SUPPLIES,0.0,0
3030,3030,2013-01-02,43,PLAYERS AND ELECTRONICS,0.0,0
3031,3031,2013-01-02,43,POULTRY,66.161,0
3032,3032,2013-01-02,43,PREPARED FOODS,35.0,0
3033,3033,2013-01-02,43,PRODUCE,0.0,0
3034,3034,2013-01-02,43,SCHOOL AND OFFICE SUPPLIES,0.0,0
3035,3035,2013-01-02,43,SEAFOOD,0.0,0
3036,3036,2013-01-02,44,AUTOMOTIVE,16.0,0
3037,3037,2013-01-02,44,BABY CARE,0.0,0
3038,3038,2013-01-02,44,BEAUTY,7.0,0
3039,3039,2013-01-02,44,BEVERAGES,5466.0,0
3040,3040,2013-01-02,44,BOOKS,0.0,0
3041,3041,2013-01-02,44,BREAD/BAKERY,1491.913,0
3042,3042,2013-01-02,44,CELEBRATION,0.0,0
3043,3043,2013-01-02,44,CLEANING,3731.0,0
3044,3044,2013-01-02,44,DAIRY,2101.0,0
3045,3045,2013-01-02,44,DELI,826.643,0
3046,3046,2013-01-02,44,EGGS,997.0,0
3047,3047,2013-01-02,44,FROZEN FOODS,778.704,0
3048,3048,2013-01-02,44,GROCERY I,10686.0,0
3049,3049,2013-01-02,44,GROCERY II,135.0,0
